Temp Delta,Weekday,Avg Date,Date,Name,Number of Records,Prcp,Trails,Traffic,Station,Tmax,Tmin,Time
21,2,314.1428571,6/3/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,299,USC00410433,93,72,6/3/19 0:00
19,1,314.1428571,6/2/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,362,USC00410433,91,72,6/2/19 0:00
21,7,314.1428571,6/9/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,495,USC00410433,95,74,6/9/18 0:00
22,6,314.1428571,6/8/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,293,USC00410433,95,73,6/8/18 0:00
23,5,314.1428571,6/7/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,331,USC00410433,97,74,6/7/18 0:00
24,4,314.1428571,6/6/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,466,USC00410433,97,73,6/6/18 0:00
16,3,314.1428571,6/5/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,536,USC00410433,85,69,6/5/18 0:00
32,2,314.1428571,6/4/18,"AUSTIN GREAT HILLS, TX US",1,1.43,Shoal Creek Trail & 24th St- Urban Trail,399,USC00410433,98,66,6/4/18 0:00
24,1,314.1428571,6/3/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,304,USC00410433,99,75,6/3/18 0:00
20,7,314.1428571,6/10/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,180,USC00410433,87,67,6/10/17 0:00
22,6,314.1428571,6/9/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,151,USC00410433,90,68,6/9/17 0:00
26,5,314.1428571,6/8/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,179,USC00410433,92,66,6/8/17 0:00
22,4,314.1428571,6/7/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,171,USC00410433,88,66,6/7/17 0:00
23,3,314.1428571,6/6/17,"AUSTIN GREAT HILLS, TX US",1,1.32,Shoal Creek Trail & 24th St- Urban Trail,167,USC00410433,88,65,6/6/17 0:00
22,2,314.1428571,6/5/17,"AUSTIN GREAT HILLS, TX US",1,0.03,Shoal Creek Trail & 24th St- Urban Trail,118,USC00410433,87,65,6/5/17 0:00
22,1,314.1428571,6/4/17,"AUSTIN GREAT HILLS, TX US",1,0.13,Shoal Creek Trail & 24th St- Urban Trail,134,USC00410433,87,65,6/4/17 0:00
21,7,314.1428571,6/4/16,"AUSTIN GREAT HILLS, TX US",1,2.37,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,84,63,6/4/16 0:00
15,6,314.1428571,6/3/16,"AUSTIN GREAT HILLS, TX US",1,0.22,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,78,63,6/3/16 0:00
19,5,314.1428571,6/2/16,"AUSTIN GREAT HILLS, TX US",1,0.26,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,85,66,6/2/16 0:00
15,4,314.1428571,6/1/16,"AUSTIN GREAT HILLS, TX US",1,0.89,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,80,65,6/1/16 0:00
24,3,314.1428571,5/31/16,"AUSTIN GREAT HILLS, TX US",1,0.2,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,88,64,5/31/16 0:00
21,2,314.1428571,5/30/16,"AUSTIN GREAT HILLS, TX US",1,0.16,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,85,64,5/30/16 0:00
23,1,314.1428571,5/29/16,"AUSTIN GREAT HILLS, TX US",1,0.22,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,89,66,5/29/16 0:00
20,7,2551.071429,6/22/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3735,USC00410433,93,73,6/22/19 0:00
17,6,2551.071429,6/21/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1615,USC00410433,95,78,6/21/19 0:00
19,5,2551.071429,6/20/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1400,USC00410433,95,76,6/20/19 0:00
23,4,2551.071429,6/19/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1793,USC00410433,92,69,6/19/19 0:00
19,3,2551.071429,6/18/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2353,USC00410433,86,67,6/18/19 0:00
27,2,2551.071429,6/17/19,"AUSTIN GREAT HILLS, TX US",1,1,Butler Trail: South Lamar - Urban Trail,2826,USC00410433,93,66,6/17/19 0:00
18,1,2551.071429,6/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3390,USC00410433,93,75,6/16/19 0:00
24,7,2551.071429,6/23/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3742,USC00410433,98,74,6/23/18 0:00
19,6,2551.071429,6/22/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2324,USC00410433,92,73,6/22/18 0:00
13,5,2551.071429,6/21/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: South Lamar - Urban Trail,2624,USC00410433,85,72,6/21/18 0:00
4,4,2551.071429,6/20/18,"AUSTIN GREAT HILLS, TX US",1,0.33,Butler Trail: South Lamar - Urban Trail,2358,USC00410433,77,73,6/20/18 0:00
17,3,2551.071429,6/19/18,"AUSTIN GREAT HILLS, TX US",1,0.22,Butler Trail: South Lamar - Urban Trail,1330,USC00410433,90,73,6/19/18 0:00
19,2,2551.071429,6/18/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2260,USC00410433,92,73,6/18/18 0:00
18,1,2551.071429,6/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3965,USC00410433,92,74,6/17/18 0:00
27,7,2551.071429,6/24/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,102,75,6/24/17 0:00
25,6,2551.071429,6/23/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,98,73,6/23/17 0:00
24,5,2551.071429,6/22/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,94,70,6/22/17 0:00
24,4,2551.071429,6/21/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,94,70,6/21/17 0:00
16,3,2551.071429,6/20/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: South Lamar - Urban Trail,,USC00410433,88,72,6/20/17 0:00
24,2,2551.071429,6/19/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,97,73,6/19/17 0:00
22,1,2551.071429,6/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,96,74,6/18/17 0:00
22,7,2551.071429,6/18/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,96,74,6/18/16 0:00
22,6,2551.071429,6/17/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,95,73,6/17/16 0:00
22,5,2551.071429,6/16/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,95,73,6/16/16 0:00
17,4,2551.071429,6/15/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,93,76,6/15/16 0:00
17,3,2551.071429,6/14/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,92,75,6/14/16 0:00
17,2,2551.071429,6/13/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,92,75,6/13/16 0:00
18,1,2551.071429,6/12/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,92,74,6/12/16 0:00
15,7,759.7142857,12/29/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,743,USC00410433,53,38,12/29/18 0:00
29,6,759.7142857,12/28/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,853,USC00410433,67,38,12/28/18 0:00
20,5,759.7142857,12/27/18,"AUSTIN GREAT HILLS, TX US",1,2.85,Butler Trail : Longhorn Dam - Urban Trail,1084,USC00410433,68,48,12/27/18 0:00
12,4,759.7142857,12/26/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,192,USC00410433,71,59,12/26/18 0:00
23,3,759.7142857,12/25/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,762,USC00410433,59,36,12/25/18 0:00
25,2,759.7142857,12/24/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,482,USC00410433,61,36,12/24/18 0:00
34,1,759.7142857,12/23/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,1202,USC00410433,79,45,12/23/18 0:00
11,7,759.7142857,12/30/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,49,38,12/30/17 0:00
11,6,759.7142857,12/29/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,47,36,12/29/17 0:00
3,5,759.7142857,12/28/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,38,35,12/28/17 0:00
9,4,759.7142857,12/27/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,45,36,12/27/17 0:00
20,3,759.7142857,12/26/17,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,51,31,12/26/17 0:00
28,2,759.7142857,12/25/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,59,31,12/25/17 0:00
18,1,759.7142857,12/24/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,54,36,12/24/17 0:00
16,7,759.7142857,12/24/16,"AUSTIN GREAT HILLS, TX US",1,0.06,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,66,50,12/24/16 0:00
17,6,759.7142857,12/23/16,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,64,47,12/23/16 0:00
24,5,759.7142857,12/22/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,68,44,12/22/16 0:00
24,4,759.7142857,12/21/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,57,33,12/21/16 0:00
22,3,759.7142857,12/20/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,42,20,12/20/16 0:00
14,2,759.7142857,12/19/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,34,20,12/19/16 0:00
51,1,759.7142857,12/18/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,74,23,12/18/16 0:00
26,7,245.4736842,8/17/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,220,USC00410433,102,76,8/17/19 0:00
24,6,245.4736842,8/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,231,USC00410433,99,75,8/16/19 0:00
26,5,245.4736842,8/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,218,USC00410433,101,75,8/15/19 0:00
27,4,245.4736842,8/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,216,USC00410433,103,76,8/14/19 0:00
26,3,245.4736842,8/13/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,228,USC00410433,103,77,8/13/19 0:00
25,2,245.4736842,8/12/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,192,USC00410433,102,77,8/12/19 0:00
24,1,245.4736842,8/11/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,216,USC00410433,101,77,8/11/19 0:00
28,7,245.4736842,8/18/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,380,USC00410433,102,74,8/18/18 0:00
26,6,245.4736842,8/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,369,USC00410433,100,74,8/17/18 0:00
23,5,245.4736842,8/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,509,USC00410433,99,76,8/16/18 0:00
22,4,245.4736842,8/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,535,USC00410433,96,74,8/15/18 0:00
22,3,245.4736842,8/14/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,531,USC00410433,96,74,8/14/18 0:00
15,2,245.4736842,8/13/18,"AUSTIN GREAT HILLS, TX US",1,0.08,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,88,73,8/13/18 0:00
22,1,245.4736842,8/12/18,"AUSTIN GREAT HILLS, TX US",1,0.57,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,95,73,8/12/18 0:00
24,7,245.4736842,8/19/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,105,USC00410433,98,74,8/19/17 0:00
24,6,245.4736842,8/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,101,USC00410433,98,74,8/18/17 0:00
20,5,245.4736842,8/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,136,USC00410433,97,77,8/17/17 0:00
23,4,245.4736842,8/16/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,129,USC00410433,97,74,8/16/17 0:00
22,3,245.4736842,8/15/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,138,USC00410433,96,74,8/15/17 0:00
22,2,245.4736842,8/14/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,106,USC00410433,97,75,8/14/17 0:00
22,1,245.4736842,8/13/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,104,USC00410433,97,75,8/13/17 0:00
29,7,245.4736842,8/13/16,"AUSTIN GREAT HILLS, TX US",1,0.34,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,102,73,8/13/16 0:00
23,6,245.4736842,8/12/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,99,76,8/12/16 0:00
23,5,245.4736842,8/11/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,99,76,8/11/16 0:00
22,4,245.4736842,8/10/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,99,77,8/10/16 0:00
22,3,245.4736842,8/9/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,98,76,8/9/16 0:00
23,2,245.4736842,8/8/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,98,75,8/8/16 0:00
22,1,245.4736842,8/7/16,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,97,75,8/7/16 0:00
46,7,179.3571429,2/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,88,42,2/16/19 0:00
22,6,179.3571429,2/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,74,52,2/15/19 0:00
35,5,179.3571429,2/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,64,29,2/14/19 0:00
34,4,179.3571429,2/13/19,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,63,29,2/13/19 0:00
15,3,179.3571429,2/12/19,"AUSTIN GREAT HILLS, TX US",1,0.04,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,60,45,2/12/19 0:00
13,2,179.3571429,2/11/19,"AUSTIN GREAT HILLS, TX US",1,0.02,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,51,38,2/11/19 0:00
7,1,179.3571429,2/10/19,"AUSTIN GREAT HILLS, TX US",1,0.09,Shoal Creek Trail & 24th St- Urban Trail,,USC00410433,40,33,2/10/19 0:00
18,7,179.3571429,2/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,115,USC00410433,69,51,2/17/18 0:00
12,6,179.3571429,2/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,155,USC00410433,73,61,2/16/18 0:00
23,5,179.3571429,2/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,145,USC00410433,70,47,2/15/18 0:00
9,4,179.3571429,2/14/18,"AUSTIN GREAT HILLS, TX US",1,0.03,Shoal Creek Trail & 24th St- Urban Trail,129,USC00410433,47,38,2/14/18 0:00
15,3,179.3571429,2/13/18,"AUSTIN GREAT HILLS, TX US",1,0.09,Shoal Creek Trail & 24th St- Urban Trail,65,USC00410433,43,28,2/13/18 0:00
13,2,179.3571429,2/12/18,"AUSTIN GREAT HILLS, TX US",1,0.04,Shoal Creek Trail & 24th St- Urban Trail,94,USC00410433,41,28,2/12/18 0:00
29,1,179.3571429,2/11/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Shoal Creek Trail & 24th St- Urban Trail,27,USC00410433,59,30,2/11/18 0:00
25,7,179.3571429,2/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,108,USC00410433,74,49,2/18/17 0:00
32,6,179.3571429,2/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,209,USC00410433,68,36,2/17/17 0:00
28,5,179.3571429,2/16/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,305,USC00410433,62,34,2/16/17 0:00
14,4,179.3571429,2/15/17,"AUSTIN GREAT HILLS, TX US",1,0.02,Shoal Creek Trail & 24th St- Urban Trail,671,USC00410433,53,39,2/15/17 0:00
29,3,179.3571429,2/14/17,"AUSTIN GREAT HILLS, TX US",1,0.87,Shoal Creek Trail & 24th St- Urban Trail,400,USC00410433,76,47,2/14/17 0:00
15,2,179.3571429,2/13/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,44,USC00410433,75,60,2/13/17 0:00
18,1,179.3571429,2/12/17,"AUSTIN GREAT HILLS, TX US",1,0,Shoal Creek Trail & 24th St- Urban Trail,44,USC00410433,83,65,2/12/17 0:00
34,7,735.5,10/19/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,1804,USC00410433,82,48,10/19/19 0:00
27,6,735.5,10/18/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,899,USC00410433,74,47,10/18/19 0:00
15,5,735.5,10/17/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,934,USC00410433,66,51,10/17/19 0:00
32,4,735.5,10/16/19,"AUSTIN GREAT HILLS, TX US",1,0.44,Butler Trail : Longhorn Dam - Urban Trail,791,USC00410433,92,60,10/16/19 0:00
19,3,735.5,10/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,747,USC00410433,85,66,10/15/19 0:00
25,2,735.5,10/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,1029,USC00410433,79,54,10/14/19 0:00
15,1,735.5,10/13/19,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Longhorn Dam - Urban Trail,1434,USC00410433,66,51,10/13/19 0:00
4,7,735.5,10/20/18,"AUSTIN GREAT HILLS, TX US",1,1.16,Butler Trail : Longhorn Dam - Urban Trail,131,USC00410433,62,58,10/20/18 0:00
6,6,735.5,10/19/18,"AUSTIN GREAT HILLS, TX US",1,0.32,Butler Trail : Longhorn Dam - Urban Trail,164,USC00410433,58,52,10/19/18 0:00
7,5,735.5,10/18/18,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail : Longhorn Dam - Urban Trail,111,USC00410433,56,49,10/18/18 0:00
3,4,735.5,10/17/18,"AUSTIN GREAT HILLS, TX US",1,0.11,Butler Trail : Longhorn Dam - Urban Trail,307,USC00410433,49,46,10/17/18 0:00
4,3,735.5,10/16/18,"AUSTIN GREAT HILLS, TX US",1,2.35,Butler Trail : Longhorn Dam - Urban Trail,235,USC00410433,46,42,10/16/18 0:00
44,2,735.5,10/15/18,"AUSTIN GREAT HILLS, TX US",1,0.07,Butler Trail : Longhorn Dam - Urban Trail,178,USC00410433,88,44,10/15/18 0:00
23,1,735.5,10/14/18,"AUSTIN GREAT HILLS, TX US",1,0.49,Butler Trail : Longhorn Dam - Urban Trail,1533,USC00410433,88,65,10/14/18 0:00
17,7,735.5,10/21/17,"AUSTIN GREAT HILLS, TX US",1,0.03,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,80,63,10/21/17 0:00
27,6,735.5,10/20/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,81,54,10/20/17 0:00
35,5,735.5,10/19/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,81,46,10/19/17 0:00
31,4,735.5,10/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,76,45,10/18/17 0:00
28,3,735.5,10/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,73,45,10/17/17 0:00
23,2,735.5,10/16/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,75,52,10/16/17 0:00
17,1,735.5,10/15/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,88,71,10/15/17 0:00
21,7,735.5,10/15/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,86,65,10/15/16 0:00
21,6,735.5,10/14/16,"AUSTIN GREAT HILLS, TX US",1,0.05,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,86,65,10/14/16 0:00
30,5,735.5,10/13/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,89,59,10/13/16 0:00
35,4,735.5,10/12/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,87,52,10/12/16 0:00
34,3,735.5,10/11/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,82,48,10/11/16 0:00
31,2,735.5,10/10/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,79,48,10/10/16 0:00
24,1,735.5,10/9/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,81,57,10/9/16 0:00
46,7,525.8333333,2/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,88,42,2/16/19 0:00
22,6,525.8333333,2/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,5,USC00410433,74,52,2/15/19 0:00
35,5,525.8333333,2/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,8,USC00410433,64,29,2/14/19 0:00
34,4,525.8333333,2/13/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,282,USC00410433,63,29,2/13/19 0:00
15,3,525.8333333,2/12/19,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail : Longhorn Dam - Urban Trail,1484,USC00410433,60,45,2/12/19 0:00
13,2,525.8333333,2/11/19,"AUSTIN GREAT HILLS, TX US",1,0.02,Butler Trail : Longhorn Dam - Urban Trail,509,USC00410433,51,38,2/11/19 0:00
7,1,525.8333333,2/10/19,"AUSTIN GREAT HILLS, TX US",1,0.09,Butler Trail : Longhorn Dam - Urban Trail,867,USC00410433,40,33,2/10/19 0:00
18,7,525.8333333,2/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,69,51,2/17/18 0:00
12,6,525.8333333,2/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,73,61,2/16/18 0:00
23,5,525.8333333,2/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,70,47,2/15/18 0:00
9,4,525.8333333,2/14/18,"AUSTIN GREAT HILLS, TX US",1,0.03,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,47,38,2/14/18 0:00
15,3,525.8333333,2/13/18,"AUSTIN GREAT HILLS, TX US",1,0.09,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,43,28,2/13/18 0:00
13,2,525.8333333,2/12/18,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,41,28,2/12/18 0:00
29,1,525.8333333,2/11/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,59,30,2/11/18 0:00
25,7,525.8333333,2/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,74,49,2/18/17 0:00
32,6,525.8333333,2/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,68,36,2/17/17 0:00
